,log(n),g(k-1),Time to cancer
108,10.7868716423902,4.29404395592948,33.8109589041096
109,10.2038577669159,5.90121390986626,28.2164383561644
110,10.2358319239937,4.54590828423451,28.8465753424658
111,10.6580533476064,8.50917493450572,21.3616438356164
112,10.4742794474657,5.58388324895545,27.0164383561644
113,10.7532587072205,2.07648149698403,69.5917808219178
114,10.4786053156427,8.10521180973929,19.7643835616438
115,9.55953849263869,9.36354062546111,35.2109589041096
116,10.3684644336798,4.43571880685546,42.5643835616438
117,10.4848377667156,6.48318578061681,28.0794520547945
118,10.3416698291156,3.75023262436162,31.6383561643836
119,10.3350681761643,8.22419531068104,31.6520547945205
120,10.2203439833861,2.64651005441127,51.3178082191781
121,10.7793922856301,2.00759620078453,69.0493150684931
122,10.1761681362888,5.11407468131509,36.1068493150685
