Cell number,3.775e-11,1.026e-10,2.789e-10,7.583e-10,2.061e-09,5.603e-09,1.523e-08,4.14e-08,1.125e-07,3.059e-07
1.203e+06,0.0,0.0,0.0,0.0,5.0,104.0,1946.0,8361.0,9999.0,10000.0
1.881e+07,0.0,0.0,0.0,18.0,380.0,4207.0,9745.0,10000.0,10000.0,10000.0
2.943e+08,0.0,0.0,51.0,1036.0,6823.0,9976.0,10000.0,10000.0,10000.0,10000.0
4.603e+09,3.0,156.0,2259.0,8509.0,9998.0,10000.0,10000.0,10000.0,10000.0,10000.0
7.200e+10,344.0,3464.0,9261.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
